transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
24497,2022-12-23,1852,27,3,1,20.68,0.0,20.68,12.28,8.4,Debit Card
24498,2022-12-23,1764,12,7,4,77.19,5.0,308.75,135.04,173.71,Credit Card
24499,2022-12-23,1428,3,1,2,1144.24,0.0,2288.48,1413.52,874.96,Debit Card
24500,2022-12-23,1137,14,2,1,73.59,0.0,73.59,37.51,36.08,Credit Card
24501,2022-12-23,1472,14,6,1,66.23,10.0,66.23,37.51,28.72,Credit Card
24502,2022-12-23,1289,23,7,1,12.53,5.0,12.53,6.9,5.63,Credit Card
24503,2022-12-23,1232,13,4,1,479.89,0.0,479.89,256.1,223.79,Digital Wallet
24504,2022-12-23,151,1,1,5,962.57,5.0,4812.84,2799.05,2013.79,Credit Card
24505,2022-12-23,461,6,6,1,445.16,0.0,445.16,267.34,177.82,Credit Card
24506,2022-12-23,1886,18,7,1,166.95,0.0,166.95,84.34,82.61,Cash
24507,2022-12-23,1343,7,3,1,22.3,10.0,22.3,10.4,11.9,Cash
24508,2022-12-23,1716,23,4,2,13.19,0.0,26.38,13.8,12.58,Debit Card
24509,2022-12-24,677,8,8,2,130.13,5.0,260.26,124.52,135.74,Digital Wallet
24510,2022-12-24,1560,14,8,2,73.59,0.0,147.18,75.02,72.16,Debit Card
24511,2022-12-24,1832,25,1,1,35.43,0.0,35.43,19.01,16.42,Cash
24512,2022-12-24,1998,15,5,1,428.32,0.0,428.32,240.02,188.3,Cash
24513,2022-12-24,1917,5,4,1,719.59,0.0,719.59,397.92,321.67,Credit Card
24514,2022-12-24,137,13,5,1,407.91,15.0,407.91,256.1,151.81,Credit Card
24515,2022-12-24,465,4,3,1,1286.72,5.0,1286.72,756.72,530.0,Debit Card
24516,2022-12-24,1695,2,4,2,469.16,10.0,938.32,596.7,341.62,Debit Card
24517,2022-12-24,1737,2,5,1,443.1,15.0,443.1,298.35,144.75,Debit Card
24518,2022-12-24,1054,21,3,1,260.29,10.0,260.29,131.47,128.82,Debit Card
24519,2022-12-24,1619,26,8,1,24.81,0.0,24.81,12.92,11.89,Debit Card
24520,2022-12-24,1427,26,2,1,22.33,10.0,22.33,12.92,9.41,Credit Card
24521,2022-12-24,996,22,1,2,99.41,10.0,198.83,105.8,93.03,Credit Card
24522,2022-12-24,178,16,8,1,409.35,0.0,409.35,234.55,174.8,Cash
24523,2022-12-24,1073,20,2,1,348.14,0.0,348.14,176.76,171.38,Cash
24524,2022-12-24,1924,8,7,3,109.58,20.0,328.75,186.78,141.97,Credit Card
24525,2022-12-24,1318,20,8,1,348.14,0.0,348.14,176.76,171.38,Debit Card
24526,2022-12-24,1251,4,6,1,1286.72,5.0,1286.72,756.72,530.0,Credit Card
24527,2022-12-24,1359,22,4,1,110.46,0.0,110.46,52.9,57.56,Credit Card
24528,2022-12-24,656,16,8,3,409.35,0.0,1228.05,703.65,524.4,Credit Card
24529,2022-12-24,1559,3,8,1,1144.24,0.0,1144.24,706.76,437.48,Debit Card
24530,2022-12-24,505,25,2,1,26.57,25.0,26.57,19.01,7.56,Digital Wallet
24531,2022-12-24,906,13,2,1,431.9,10.0,431.9,256.1,175.8,Credit Card
24532,2022-12-24,679,27,5,2,17.58,15.0,35.16,24.56,10.6,Debit Card
24533,2022-12-24,1598,5,3,1,719.59,0.0,719.59,397.92,321.67,Debit Card
24534,2022-12-24,1667,7,5,1,22.3,10.0,22.3,10.4,11.9,Debit Card
24535,2022-12-24,1731,11,1,1,165.05,0.0,165.05,77.54,87.51,Debit Card
24536,2022-12-24,41,9,7,1,59.68,0.0,59.68,27.39,32.29,Credit Card
24537,2022-12-24,383,8,7,2,123.28,10.0,246.56,124.52,122.04,Debit Card
24538,2022-12-24,1744,19,8,1,319.23,5.0,319.23,172.0,147.23,Credit Card
24539,2022-12-24,423,9,7,1,59.68,0.0,59.68,27.39,32.29,Debit Card
24540,2022-12-24,444,1,5,1,1013.23,0.0,1013.23,559.81,453.42,Credit Card
24541,2022-12-24,313,15,3,1,428.32,0.0,428.32,240.02,188.3,Debit Card
24542,2022-12-24,54,9,6,1,59.68,0.0,59.68,27.39,32.29,Credit Card
24543,2022-12-24,615,14,5,2,73.59,0.0,147.18,75.02,72.16,Cash
24544,2022-12-24,1147,27,8,1,17.58,15.0,17.58,12.28,5.3,Digital Wallet
24545,2022-12-24,870,16,3,1,347.95,15.0,347.95,234.55,113.4,Cash
24546,2022-12-24,1919,3,3,1,1087.03,5.0,1087.03,706.76,380.27,Credit Card
24547,2022-12-24,1296,7,4,2,21.06,15.0,42.13,20.8,21.33,Debit Card
24548,2022-12-24,11,2,8,4,521.29,0.0,2085.16,1193.4,891.76,Debit Card
24549,2022-12-24,1101,23,7,1,11.21,15.0,11.21,6.9,4.31,Credit Card
24550,2022-12-24,921,8,6,3,136.98,0.0,410.94,186.78,224.16,Debit Card
24551,2022-12-24,1637,9,6,1,56.7,5.0,56.7,27.39,29.31,Debit Card
24552,2022-12-24,178,4,5,1,1286.72,5.0,1286.72,756.72,530.0,Debit Card
24553,2022-12-24,1444,14,1,1,66.23,10.0,66.23,37.51,28.72,Digital Wallet
24554,2022-12-24,1864,1,2,3,810.58,20.0,2431.75,1679.43,752.32,Debit Card
24555,2022-12-24,860,22,3,1,110.46,0.0,110.46,52.9,57.56,Credit Card
24556,2022-12-24,30,15,4,1,428.32,0.0,428.32,240.02,188.3,Debit Card
24557,2022-12-24,1177,9,8,1,53.71,10.0,53.71,27.39,26.32,Debit Card
24558,2022-12-24,219,18,7,1,166.95,0.0,166.95,84.34,82.61,Credit Card
24559,2022-12-24,1990,9,8,1,56.7,5.0,56.7,27.39,29.31,Cash
24560,2022-12-24,1268,3,1,1,858.18,25.0,858.18,706.76,151.42,Cash
24561,2022-12-24,352,13,5,1,479.89,0.0,479.89,256.1,223.79,Debit Card
24562,2022-12-24,866,26,4,3,24.81,0.0,74.43,38.76,35.67,Debit Card
24563,2022-12-24,1052,23,8,3,11.87,10.0,35.61,20.7,14.91,Debit Card
24564,2022-12-24,544,2,3,1,521.29,0.0,521.29,298.35,222.94,Cash
24565,2022-12-24,1308,25,2,3,35.43,0.0,106.29,57.03,49.26,Debit Card
24566,2022-12-24,657,23,6,2,13.19,0.0,26.38,13.8,12.58,Debit Card
24567,2022-12-24,1891,20,1,3,348.14,0.0,1044.42,530.28,514.14,Debit Card
24568,2022-12-24,1644,20,3,1,348.14,0.0,348.14,176.76,171.38,Credit Card
24569,2022-12-24,1748,15,2,2,428.32,0.0,856.64,480.04,376.6,Credit Card
24570,2022-12-24,182,24,2,1,14.04,0.0,14.04,7.41,6.63,Cash
24571,2022-12-24,51,2,3,1,443.1,15.0,443.1,298.35,144.75,Credit Card
24572,2022-12-24,662,4,6,2,1354.44,0.0,2708.88,1513.44,1195.44,Credit Card
24573,2022-12-24,895,11,1,3,165.05,0.0,495.15,232.62,262.53,Debit Card
24574,2022-12-24,1598,27,8,2,19.65,5.0,39.29,24.56,14.73,Debit Card
24575,2022-12-24,405,27,3,2,17.58,15.0,35.16,24.56,10.6,Debit Card
24576,2022-12-24,1617,7,6,1,24.78,0.0,24.78,10.4,14.38,Cash
24577,2022-12-24,1103,15,1,1,428.32,0.0,428.32,240.02,188.3,Credit Card
24578,2022-12-24,50,18,5,1,158.6,5.0,158.6,84.34,74.26,Cash
24579,2022-12-24,1035,14,7,1,73.59,0.0,73.59,37.51,36.08,Cash
24580,2022-12-24,1704,5,3,1,719.59,0.0,719.59,397.92,321.67,Cash
24581,2022-12-24,74,2,1,1,443.1,15.0,443.1,298.35,144.75,Debit Card
24582,2022-12-24,86,9,8,1,59.68,0.0,59.68,27.39,32.29,Debit Card
24583,2022-12-24,1750,8,2,2,136.98,0.0,273.96,124.52,149.44,Credit Card
24584,2022-12-24,1877,13,5,1,455.9,5.0,455.9,256.1,199.8,Credit Card
24585,2022-12-24,1009,26,4,2,24.81,0.0,49.62,25.84,23.78,Digital Wallet
24586,2022-12-24,1964,10,4,2,165.7,0.0,331.4,132.78,198.62,Digital Wallet
24587,2022-12-24,764,1,6,1,962.57,5.0,962.57,559.81,402.76,Credit Card
24588,2022-12-24,1480,24,4,1,12.64,10.0,12.64,7.41,5.23,Cash
24589,2022-12-24,1524,1,8,1,1013.23,0.0,1013.23,559.81,453.42,Digital Wallet
24590,2022-12-24,1294,19,7,1,336.03,0.0,336.03,172.0,164.03,Debit Card
24591,2022-12-24,990,5,8,1,719.59,0.0,719.59,397.92,321.67,Digital Wallet
24592,2022-12-24,1071,27,4,2,20.68,0.0,41.36,24.56,16.8,Credit Card
24593,2022-12-24,1535,27,5,1,18.61,10.0,18.61,12.28,6.33,Credit Card
24594,2022-12-24,376,6,4,1,400.64,10.0,400.64,267.34,133.3,Credit Card
24595,2022-12-24,581,3,2,1,972.6,15.0,972.6,706.76,265.84,Cash
24596,2022-12-24,1246,1,3,2,1013.23,0.0,2026.46,1119.62,906.84,Credit Card
24597,2022-12-24,1865,9,7,1,50.73,15.0,50.73,27.39,23.34,Credit Card
24598,2022-12-24,572,5,6,1,683.61,5.0,683.61,397.92,285.69,Digital Wallet
24599,2022-12-24,882,9,5,1,56.7,5.0,56.7,27.39,29.31,Credit Card
24600,2022-12-24,1166,20,1,1,348.14,0.0,348.14,176.76,171.38,Debit Card
24601,2022-12-24,361,22,4,4,110.46,0.0,441.84,211.6,230.24,Credit Card
24602,2022-12-25,1186,3,3,1,1087.03,5.0,1087.03,706.76,380.27,Cash
24603,2022-12-25,1264,10,8,1,165.7,0.0,165.7,66.39,99.31,Debit Card
24604,2022-12-25,195,15,7,1,385.49,10.0,385.49,240.02,145.47,Debit Card
24605,2022-12-25,999,8,5,1,136.98,0.0,136.98,62.26,74.72,Cash
24606,2022-12-25,306,23,7,2,12.53,5.0,25.06,13.8,11.26,Debit Card
24607,2022-12-25,305,24,8,1,13.34,5.0,13.34,7.41,5.93,Debit Card
24608,2022-12-25,1371,25,7,1,31.89,10.0,31.89,19.01,12.88,Credit Card
24609,2022-12-25,74,12,4,2,81.25,0.0,162.5,67.52,94.98,Debit Card
24610,2022-12-25,1160,14,3,4,66.23,10.0,264.92,150.04,114.88,Credit Card
24611,2022-12-25,633,6,5,2,422.9,5.0,845.8,534.68,311.12,Debit Card
24612,2022-12-25,1665,18,3,1,166.95,0.0,166.95,84.34,82.61,Credit Card
24613,2022-12-25,1027,14,5,1,62.55,15.0,62.55,37.51,25.04,Debit Card
24614,2022-12-25,884,1,3,2,1013.23,0.0,2026.46,1119.62,906.84,Credit Card
24615,2022-12-25,1524,2,5,1,443.1,15.0,443.1,298.35,144.75,Debit Card
24616,2022-12-25,520,7,7,1,23.54,5.0,23.54,10.4,13.14,Credit Card
24617,2022-12-25,922,13,6,1,431.9,10.0,431.9,256.1,175.8,Cash
24618,2022-12-25,90,15,1,2,428.32,0.0,856.64,480.04,376.6,Credit Card
24619,2022-12-25,1995,26,8,1,24.81,0.0,24.81,12.92,11.89,Credit Card
24620,2022-12-25,575,15,8,2,428.32,0.0,856.64,480.04,376.6,Debit Card
24621,2022-12-25,1647,4,5,2,1354.44,0.0,2708.88,1513.44,1195.44,Cash
24622,2022-12-25,1193,23,3,2,13.19,0.0,26.38,13.8,12.58,Credit Card
24623,2022-12-25,1819,19,4,1,285.63,15.0,285.63,172.0,113.63,Credit Card
24624,2022-12-25,1472,6,7,1,378.39,15.0,378.39,267.34,111.05,Debit Card
24625,2022-12-25,1264,3,3,1,1144.24,0.0,1144.24,706.76,437.48,Cash
24626,2022-12-25,695,8,7,3,130.13,5.0,390.39,186.78,203.61,Credit Card
24627,2022-12-25,1662,4,4,1,1219.0,10.0,1219.0,756.72,462.28,Cash
24628,2022-12-25,866,27,1,1,20.68,0.0,20.68,12.28,8.4,Credit Card
24629,2022-12-25,1184,18,8,2,166.95,0.0,333.9,168.68,165.22,Digital Wallet
24630,2022-12-25,265,9,1,1,56.7,5.0,56.7,27.39,29.31,Debit Card
24631,2022-12-25,999,17,2,1,282.03,0.0,282.03,168.46,113.57,Credit Card
24632,2022-12-25,676,11,3,1,165.05,0.0,165.05,77.54,87.51,Debit Card
24633,2022-12-25,606,8,5,1,136.98,0.0,136.98,62.26,74.72,Debit Card
24634,2022-12-25,1768,24,1,1,14.04,0.0,14.04,7.41,6.63,Credit Card
24635,2022-12-25,1683,25,4,1,35.43,0.0,35.43,19.01,16.42,Credit Card
24636,2022-12-25,579,22,3,1,104.94,5.0,104.94,52.9,52.04,Digital Wallet
24637,2022-12-25,252,10,2,1,157.41,5.0,157.41,66.39,91.02,Credit Card
24638,2022-12-25,1849,13,8,1,479.89,0.0,479.89,256.1,223.79,Cash
24639,2022-12-25,1284,7,3,1,23.54,5.0,23.54,10.4,13.14,Credit Card
24640,2022-12-25,290,14,7,2,73.59,0.0,147.18,75.02,72.16,Credit Card
24641,2022-12-25,51,7,6,1,24.78,0.0,24.78,10.4,14.38,Credit Card
24642,2022-12-25,15,12,2,1,81.25,0.0,81.25,33.76,47.49,Cash
24643,2022-12-25,892,10,8,1,165.7,0.0,165.7,66.39,99.31,Credit Card
24644,2022-12-25,1081,3,1,4,1087.03,5.0,4348.11,2827.04,1521.07,Credit Card
24645,2022-12-25,1112,18,7,1,150.25,10.0,150.25,84.34,65.91,Credit Card
24646,2022-12-25,1621,26,5,1,24.81,0.0,24.81,12.92,11.89,Cash
24647,2022-12-25,284,11,5,1,165.05,0.0,165.05,77.54,87.51,Credit Card
24648,2022-12-25,1771,18,5,2,158.6,5.0,317.2,168.68,148.52,Credit Card
24649,2022-12-25,547,18,8,2,166.95,0.0,333.9,168.68,165.22,Debit Card
24650,2022-12-25,601,15,4,1,385.49,10.0,385.49,240.02,145.47,Debit Card
24651,2022-12-25,1013,6,6,1,445.16,0.0,445.16,267.34,177.82,Credit Card
24652,2022-12-25,1949,25,7,5,30.12,15.0,150.58,95.05,55.53,Debit Card
24653,2022-12-25,1462,4,8,2,1015.83,25.0,2031.66,1513.44,518.22,Credit Card
24654,2022-12-25,1782,19,5,1,336.03,0.0,336.03,172.0,164.03,Debit Card
24655,2022-12-25,689,20,4,1,278.51,20.0,278.51,176.76,101.75,Cash
24656,2022-12-25,402,3,7,3,1144.24,0.0,3432.72,2120.28,1312.44,Debit Card
24657,2022-12-25,58,13,4,1,479.89,0.0,479.89,256.1,223.79,Cash
24658,2022-12-25,1263,16,3,1,327.48,20.0,327.48,234.55,92.93,Debit Card
24659,2022-12-25,315,21,3,1,289.21,0.0,289.21,131.47,157.74,Debit Card
24660,2022-12-25,1348,17,8,2,282.03,0.0,564.06,336.92,227.14,Credit Card
24661,2022-12-25,834,8,8,1,136.98,0.0,136.98,62.26,74.72,Credit Card
24662,2022-12-25,1366,12,4,2,73.12,10.0,146.25,67.52,78.73,Credit Card
24663,2022-12-25,90,12,1,1,81.25,0.0,81.25,33.76,47.49,Credit Card
24664,2022-12-25,5,9,7,1,47.74,20.0,47.74,27.39,20.35,Credit Card
24665,2022-12-25,1289,27,8,2,20.68,0.0,41.36,24.56,16.8,Credit Card
24666,2022-12-25,1178,3,6,1,1087.03,5.0,1087.03,706.76,380.27,Digital Wallet
24667,2022-12-25,404,6,5,5,445.16,0.0,2225.8,1336.7,889.1,Credit Card
24668,2022-12-25,960,16,8,1,388.88,5.0,388.88,234.55,154.33,Debit Card
24669,2022-12-25,1183,12,3,1,81.25,0.0,81.25,33.76,47.49,Digital Wallet
24670,2022-12-25,728,13,7,1,431.9,10.0,431.9,256.1,175.8,Cash
24671,2022-12-25,1700,11,6,2,140.29,15.0,280.59,155.08,125.51,Credit Card
24672,2022-12-25,621,26,1,2,24.81,0.0,49.62,25.84,23.78,Credit Card
24673,2022-12-25,1602,4,3,1,1354.44,0.0,1354.44,756.72,597.72,Credit Card
24674,2022-12-25,1383,18,6,1,166.95,0.0,166.95,84.34,82.61,Debit Card
24675,2022-12-25,124,18,4,3,150.25,10.0,450.76,253.02,197.74,Digital Wallet
24676,2022-12-25,1909,23,2,2,10.55,20.0,21.1,13.8,7.3,Credit Card
24677,2022-12-25,1392,22,6,2,110.46,0.0,220.92,105.8,115.12,Credit Card
24678,2022-12-25,1373,19,6,2,268.82,20.0,537.65,344.0,193.65,Cash
24679,2022-12-25,1517,9,8,3,59.68,0.0,179.04,82.17,96.87,Debit Card
24680,2022-12-25,42,2,4,3,521.29,0.0,1563.87,895.05,668.82,Credit Card
24681,2022-12-25,1139,7,1,1,21.06,15.0,21.06,10.4,10.66,Credit Card
24682,2022-12-25,1382,18,3,1,166.95,0.0,166.95,84.34,82.61,Debit Card
24683,2022-12-25,1961,5,7,1,719.59,0.0,719.59,397.92,321.67,Credit Card
24684,2022-12-25,521,2,3,5,443.1,15.0,2215.48,1491.75,723.73,Credit Card
24685,2022-12-25,937,18,7,1,158.6,5.0,158.6,84.34,74.26,Debit Card
24686,2022-12-25,325,19,3,1,319.23,5.0,319.23,172.0,147.23,Debit Card
24687,2022-12-25,402,10,6,1,165.7,0.0,165.7,66.39,99.31,Credit Card
24688,2022-12-25,1133,5,7,1,719.59,0.0,719.59,397.92,321.67,Debit Card
24689,2022-12-25,73,13,4,1,455.9,5.0,455.9,256.1,199.8,Credit Card
24690,2022-12-25,1356,17,5,3,267.93,5.0,803.79,505.38,298.41,Debit Card
24691,2022-12-25,1245,19,1,2,302.43,10.0,604.85,344.0,260.85,Debit Card
24692,2022-12-25,202,13,1,1,455.9,5.0,455.9,256.1,199.8,Credit Card
24693,2022-12-25,1859,15,5,2,428.32,0.0,856.64,480.04,376.6,Credit Card
24694,2022-12-25,268,9,4,2,56.7,5.0,113.39,54.78,58.61,Credit Card
24695,2022-12-25,713,7,6,1,24.78,0.0,24.78,10.4,14.38,Debit Card
24696,2022-12-25,1823,15,5,1,364.07,15.0,364.07,240.02,124.05,Cash
24697,2022-12-25,1945,23,5,1,11.87,10.0,11.87,6.9,4.97,Debit Card
24698,2022-12-25,1550,17,7,2,282.03,0.0,564.06,336.92,227.14,Cash
24699,2022-12-25,1271,19,3,1,302.43,10.0,302.43,172.0,130.43,Credit Card
24700,2022-12-25,971,1,5,1,962.57,5.0,962.57,559.81,402.76,Digital Wallet
24701,2022-12-25,1132,25,1,1,33.66,5.0,33.66,19.01,14.65,Debit Card
24702,2022-12-26,820,7,1,1,22.3,10.0,22.3,10.4,11.9,Credit Card
24703,2022-12-26,505,5,6,3,683.61,5.0,2050.83,1193.76,857.07,Credit Card
24704,2022-12-26,1399,11,3,1,140.29,15.0,140.29,77.54,62.75,Credit Card
24705,2022-12-26,837,11,3,2,165.05,0.0,330.1,155.08,175.02,Debit Card
24706,2022-12-26,899,19,3,1,336.03,0.0,336.03,172.0,164.03,Debit Card
24707,2022-12-26,1330,10,4,1,149.13,10.0,149.13,66.39,82.74,Credit Card
24708,2022-12-26,366,17,5,2,253.83,10.0,507.65,336.92,170.73,Credit Card
24709,2022-12-26,1053,3,6,1,1029.82,10.0,1029.82,706.76,323.06,Cash
24710,2022-12-26,346,22,5,1,110.46,0.0,110.46,52.9,57.56,Cash
24711,2022-12-26,63,11,2,1,165.05,0.0,165.05,77.54,87.51,Credit Card
24712,2022-12-26,904,17,7,2,282.03,0.0,564.06,336.92,227.14,Credit Card
24713,2022-12-26,788,26,3,1,24.81,0.0,24.81,12.92,11.89,Cash
24714,2022-12-26,717,12,4,1,81.25,0.0,81.25,33.76,47.49,Cash
24715,2022-12-26,1843,18,5,3,158.6,5.0,475.81,253.02,222.79,Debit Card
24716,2022-12-26,1296,6,1,2,378.39,15.0,756.77,534.68,222.09,Cash
24717,2022-12-26,109,2,7,3,521.29,0.0,1563.87,895.05,668.82,Credit Card
24718,2022-12-26,1809,19,5,1,285.63,15.0,285.63,172.0,113.63,Credit Card
24719,2022-12-26,333,23,4,2,13.19,0.0,26.38,13.8,12.58,Credit Card
24720,2022-12-26,1913,6,8,3,400.64,10.0,1201.93,802.02,399.91,Cash
24721,2022-12-26,1046,7,2,1,22.3,10.0,22.3,10.4,11.9,Credit Card
24722,2022-12-26,1062,6,7,1,422.9,5.0,422.9,267.34,155.56,Credit Card
24723,2022-12-26,794,7,2,1,23.54,5.0,23.54,10.4,13.14,Credit Card
24724,2022-12-26,1549,19,4,1,336.03,0.0,336.03,172.0,164.03,Debit Card
24725,2022-12-26,1635,24,7,1,14.04,0.0,14.04,7.41,6.63,Credit Card
24726,2022-12-26,1981,20,2,1,313.33,10.0,313.33,176.76,136.57,Debit Card
24727,2022-12-26,497,20,7,2,313.33,10.0,626.65,353.52,273.13,Digital Wallet
24728,2022-12-26,25,27,5,1,20.68,0.0,20.68,12.28,8.4,Cash
24729,2022-12-26,1123,22,5,1,99.41,10.0,99.41,52.9,46.51,Credit Card
24730,2022-12-26,1770,5,2,2,719.59,0.0,1439.18,795.84,643.34,Credit Card
24731,2022-12-26,523,8,8,2,136.98,0.0,273.96,124.52,149.44,Credit Card
24732,2022-12-26,48,14,7,1,66.23,10.0,66.23,37.51,28.72,Credit Card
24733,2022-12-26,235,13,6,2,479.89,0.0,959.78,512.2,447.58,Credit Card
24734,2022-12-26,540,12,4,2,81.25,0.0,162.5,67.52,94.98,Debit Card
24735,2022-12-26,847,6,5,2,445.16,0.0,890.32,534.68,355.64,Cash
24736,2022-12-26,1361,7,2,1,24.78,0.0,24.78,10.4,14.38,Credit Card
24737,2022-12-26,1274,26,2,1,23.57,5.0,23.57,12.92,10.65,Credit Card
24738,2022-12-26,341,23,6,2,13.19,0.0,26.38,13.8,12.58,Credit Card
24739,2022-12-26,1369,4,5,2,1286.72,5.0,2573.44,1513.44,1060.0,Debit Card
24740,2022-12-26,550,26,6,2,22.33,10.0,44.66,25.84,18.82,Cash
24741,2022-12-26,567,5,4,5,575.67,20.0,2878.36,1989.6,888.76,Credit Card
24742,2022-12-26,1935,7,3,3,22.3,10.0,66.91,31.2,35.71,Credit Card
24743,2022-12-26,1785,6,4,1,378.39,15.0,378.39,267.34,111.05,Debit Card
24744,2022-12-26,1018,23,5,2,13.19,0.0,26.38,13.8,12.58,Debit Card
24745,2022-12-26,1779,3,2,1,1029.82,10.0,1029.82,706.76,323.06,Debit Card
24746,2022-12-26,1653,27,4,1,19.65,5.0,19.65,12.28,7.37,Debit Card
24747,2022-12-26,742,14,2,4,73.59,0.0,294.36,150.04,144.32,Credit Card
24748,2022-12-26,1105,4,4,2,1219.0,10.0,2437.99,1513.44,924.55,Credit Card
24749,2022-12-26,501,27,3,1,18.61,10.0,18.61,12.28,6.33,Credit Card
24750,2022-12-26,1762,20,6,3,348.14,0.0,1044.42,530.28,514.14,Cash
24751,2022-12-26,858,2,5,2,521.29,0.0,1042.58,596.7,445.88,Credit Card
24752,2022-12-26,78,22,4,1,99.41,10.0,99.41,52.9,46.51,Credit Card
24753,2022-12-26,1739,20,5,3,348.14,0.0,1044.42,530.28,514.14,Debit Card
24754,2022-12-26,1400,22,5,1,93.89,15.0,93.89,52.9,40.99,Credit Card
24755,2022-12-26,1074,3,6,1,1144.24,0.0,1144.24,706.76,437.48,Credit Card
24756,2022-12-26,178,25,5,1,35.43,0.0,35.43,19.01,16.42,Credit Card
24757,2022-12-26,1372,7,7,2,23.54,5.0,47.08,20.8,26.28,Debit Card
24758,2022-12-26,200,5,4,3,719.59,0.0,2158.77,1193.76,965.01,Credit Card
24759,2022-12-26,1310,7,2,1,24.78,0.0,24.78,10.4,14.38,Debit Card
24760,2022-12-26,1321,26,3,2,21.09,15.0,42.18,25.84,16.34,Digital Wallet
24761,2022-12-26,1510,27,8,2,19.65,5.0,39.29,24.56,14.73,Debit Card
24762,2022-12-26,1357,26,5,1,21.09,15.0,21.09,12.92,8.17,Debit Card
24763,2022-12-26,71,18,3,1,150.25,10.0,150.25,84.34,65.91,Credit Card
24764,2022-12-26,426,16,1,1,388.88,5.0,388.88,234.55,154.33,Digital Wallet
24765,2022-12-26,95,9,3,1,47.74,20.0,47.74,27.39,20.35,Cash
24766,2022-12-26,1315,8,7,3,109.58,20.0,328.75,186.78,141.97,Credit Card
24767,2022-12-26,1689,7,1,1,24.78,0.0,24.78,10.4,14.38,Credit Card
24768,2022-12-26,1980,23,6,1,12.53,5.0,12.53,6.9,5.63,Cash
24769,2022-12-26,280,2,8,1,521.29,0.0,521.29,298.35,222.94,Credit Card
24770,2022-12-26,1044,17,1,2,282.03,0.0,564.06,336.92,227.14,Debit Card
24771,2022-12-26,756,1,5,1,861.25,15.0,861.25,559.81,301.44,Digital Wallet
24772,2022-12-26,1247,14,8,1,73.59,0.0,73.59,37.51,36.08,Digital Wallet
24773,2022-12-26,1673,1,1,4,962.57,5.0,3850.27,2239.24,1611.03,Debit Card
24774,2022-12-26,1443,26,1,1,23.57,5.0,23.57,12.92,10.65,Debit Card
24775,2022-12-26,896,21,5,1,289.21,0.0,289.21,131.47,157.74,Credit Card
24776,2022-12-26,629,19,6,3,319.23,5.0,957.69,516.0,441.69,Credit Card
24777,2022-12-26,924,3,5,3,1144.24,0.0,3432.72,2120.28,1312.44,Debit Card
24778,2022-12-26,1702,1,2,1,962.57,5.0,962.57,559.81,402.76,Cash
24779,2022-12-26,756,15,6,4,364.07,15.0,1456.29,960.08,496.21,Debit Card
24780,2022-12-26,709,12,4,1,73.12,10.0,73.12,33.76,39.37,Debit Card
24781,2022-12-26,1566,17,8,1,282.03,0.0,282.03,168.46,113.57,Debit Card
24782,2022-12-26,129,26,8,2,22.33,10.0,44.66,25.84,18.82,Credit Card
24783,2022-12-26,1766,23,7,4,13.19,0.0,52.76,27.6,25.16,Debit Card
24784,2022-12-26,593,11,8,2,165.05,0.0,330.1,155.08,175.02,Digital Wallet
24785,2022-12-26,1443,2,2,1,521.29,0.0,521.29,298.35,222.94,Credit Card
24786,2022-12-26,248,24,3,1,12.64,10.0,12.64,7.41,5.23,Credit Card
24787,2022-12-27,576,16,4,1,347.95,15.0,347.95,234.55,113.4,Debit Card
24788,2022-12-27,1264,17,8,1,267.93,5.0,267.93,168.46,99.47,Debit Card
24789,2022-12-27,1661,19,1,1,336.03,0.0,336.03,172.0,164.03,Digital Wallet
24790,2022-12-27,651,8,6,1,136.98,0.0,136.98,62.26,74.72,Credit Card
24791,2022-12-27,573,16,1,1,368.42,10.0,368.42,234.55,133.87,Debit Card
24792,2022-12-27,1168,9,2,1,50.73,15.0,50.73,27.39,23.34,Digital Wallet
24793,2022-12-27,1298,22,7,1,104.94,5.0,104.94,52.9,52.04,Credit Card
24794,2022-12-27,117,16,4,2,409.35,0.0,818.7,469.1,349.6,Cash
24795,2022-12-27,317,13,8,1,479.89,0.0,479.89,256.1,223.79,Debit Card
24796,2022-12-27,474,12,4,1,77.19,5.0,77.19,33.76,43.43,Credit Card
24797,2022-12-27,656,14,1,1,66.23,10.0,66.23,37.51,28.72,Digital Wallet
24798,2022-12-27,1953,8,5,1,130.13,5.0,130.13,62.26,67.87,Debit Card
24799,2022-12-27,824,18,4,1,158.6,5.0,158.6,84.34,74.26,Digital Wallet
24800,2022-12-27,1171,10,3,1,157.41,5.0,157.41,66.39,91.02,Credit Card
24801,2022-12-27,1431,17,2,1,282.03,0.0,282.03,168.46,113.57,Credit Card
24802,2022-12-27,891,26,7,2,24.81,0.0,49.62,25.84,23.78,Digital Wallet
24803,2022-12-27,1743,17,2,1,253.83,10.0,253.83,168.46,85.37,Credit Card
24804,2022-12-27,1285,8,6,1,130.13,5.0,130.13,62.26,67.87,Debit Card
24805,2022-12-27,887,6,5,1,445.16,0.0,445.16,267.34,177.82,Digital Wallet
24806,2022-12-27,676,23,5,4,12.53,5.0,50.12,27.6,22.52,Cash
24807,2022-12-27,942,16,7,2,409.35,0.0,818.7,469.1,349.6,Credit Card
